lead_in_id,match_key,date,qualified_team_id,qualified_team_name,source_team_name,opponent_team_id,opponent_name,source_opponent_name,perspective,is_home_perspective,home_team,away_team,home_team_canonical,away_team_canonical,team_score,opponent_score,goal_difference,team_elo_start,opponent_elo_start,team_elo_delta,result,tournament,city,country,neutral,days_before_tournament,goalscorer_events_for_team,goalscorer_events_for_opponent,penalty_goal_events_for_team,penalty_goal_events_for_opponent,own_goal_events_for_team,own_goal_events_for_opponent,decided_by_shootout,shootout_winner,shootout_first_shooter,tournament_id,match_id,match_number,stage,status
lead_in_000083,1890-03-15|Wales|England,1890-03-15,ENG,England,England,,Wales,Wales,away,False,Wales,England,Wales,England,3,1,2,1969.0,1547.0,8.0,win,British Home Championship,Wrexham,Wales,False,49761,0,0,0,0,0,0,False,,,1890_british_home_championship,1890-03-15|Wales|England,,British Home Championship,completed
lead_in_000084,1890-03-22|Scotland|Wales,1890-03-22,SCO,Scotland,Scotland,,Wales,Wales,home,True,Scotland,Wales,Scotland,Wales,5,0,5,2046.0,1539.0,2.0,win,British Home Championship,Paisley,Scotland,False,49754,0,0,0,0,0,0,False,,,1890_british_home_championship,1890-03-22|Scotland|Wales,,British Home Championship,completed
lead_in_000085,1890-03-29|Northern Ireland|Scotland,1890-03-29,SCO,Scotland,Scotland,,Northern Ireland,Northern Ireland,away,False,Northern Ireland,Scotland,Northern Ireland,Scotland,4,1,3,2048.0,1238.0,1.0,win,British Home Championship,Belfast,Ireland,False,49747,0,0,0,0,0,0,False,,,1890_british_home_championship,1890-03-29|Northern Ireland|Scotland,,British Home Championship,completed
lead_in_000086,1890-04-05|Scotland|England,1890-04-05,SCO,Scotland,Scotland,ENG,England,England,home,True,Scotland,England,Scotland,England,1,1,0,2049.0,1977.0,-9.0,draw,British Home Championship,Glasgow,Scotland,False,49740,0,0,0,0,0,0,False,,,1890_british_home_championship,1890-04-05|Scotland|England,,British Home Championship,completed
lead_in_000087,1890-04-05|Scotland|England,1890-04-05,ENG,England,England,SCO,Scotland,Scotland,away,False,Scotland,England,Scotland,England,1,1,0,1977.0,2049.0,9.0,draw,British Home Championship,Glasgow,Scotland,False,49740,0,0,0,0,0,0,False,,,1890_british_home_championship,1890-04-05|Scotland|England,,British Home Championship,completed
lead_in_000088,1891-03-07|England|Wales,1891-03-07,ENG,England,England,,Wales,Wales,home,True,England,Wales,England,Wales,4,1,3,1986.0,1476.0,2.0,win,British Home Championship,Sunderland,England,False,49404,0,0,0,0,0,0,False,,,1891_british_home_championship,1891-03-07|England|Wales,,British Home Championship,completed
lead_in_000089,1891-03-07|England|Northern Ireland,1891-03-07,ENG,England,England,,Northern Ireland,Northern Ireland,home,True,England,Northern Ireland,England,Northern Ireland,6,1,5,1988.0,1298.0,1.0,win,British Home Championship,Wolverhampton,England,False,49404,0,0,0,0,0,0,False,,,1891_british_home_championship,1891-03-07|England|Northern Ireland,,British Home Championship,completed
lead_in_000090,1891-03-21|Wales|Scotland,1891-03-21,SCO,Scotland,Scotland,,Wales,Wales,away,False,Wales,Scotland,Wales,Scotland,4,3,1,2040.0,1474.0,3.0,win,British Home Championship,Wrexham,Wales,False,49390,0,0,0,0,0,0,False,,,1891_british_home_championship,1891-03-21|Wales|Scotland,,British Home Championship,completed
lead_in_000091,1891-03-28|Scotland|Northern Ireland,1891-03-28,SCO,Scotland,Scotland,,Northern Ireland,Northern Ireland,home,True,Scotland,Northern Ireland,Scotland,Northern Ireland,2,1,1,2043.0,1297.0,0.0,win,British Home Championship,Glasgow,Scotland,False,49383,0,0,0,0,0,0,False,,,1891_british_home_championship,1891-03-28|Scotland|Northern Ireland,,British Home Championship,completed
lead_in_000092,1891-04-04|England|Scotland,1891-04-04,ENG,England,England,SCO,Scotland,Scotland,home,True,England,Scotland,England,Scotland,2,1,1,1989.0,2043.0,17.0,win,British Home Championship,Blackburn,England,False,49376,0,0,0,0,0,0,False,,,1891_british_home_championship,1891-04-04|England|Scotland,,British Home Championship,completed
lead_in_000093,1891-04-04|England|Scotland,1891-04-04,SCO,Scotland,Scotland,ENG,England,England,away,False,England,Scotland,England,Scotland,1,2,-1,2043.0,1989.0,-17.0,loss,British Home Championship,Blackburn,England,False,49376,0,0,0,0,0,0,False,,,1891_british_home_championship,1891-04-04|England|Scotland,,British Home Championship,completed
lead_in_000094,1892-03-05|Northern Ireland|England,1892-03-05,ENG,England,England,,Northern Ireland,Northern Ireland,away,False,Northern Ireland,England,Northern Ireland,England,2,0,2,2006.0,1310.0,2.0,win,British Home Championship,Belfast,Ireland,False,49040,0,0,0,0,0,0,False,,,1892_british_home_championship,1892-03-05|Northern Ireland|England,,British Home Championship,completed
lead_in_000095,1892-03-05|Wales|England,1892-03-05,ENG,England,England,,Wales,Wales,away,False,Wales,England,Wales,England,2,0,2,2008.0,1458.0,4.0,win,British Home Championship,Wrexham,Wales,False,49040,0,0,0,0,0,0,False,,,1892_british_home_championship,1892-03-05|Wales|England,,British Home Championship,completed
lead_in_000096,1892-03-19|Northern Ireland|Scotland,1892-03-19,SCO,Scotland,Scotland,,Northern Ireland,Northern Ireland,away,False,Northern Ireland,Scotland,Northern Ireland,Scotland,3,2,1,2026.0,1308.0,1.0,win,British Home Championship,Belfast,Ireland,False,49026,0,0,0,0,0,0,False,,,1892_british_home_championship,1892-03-19|Northern Ireland|Scotland,,British Home Championship,completed
lead_in_000097,1892-03-26|Scotland|Wales,1892-03-26,SCO,Scotland,Scotland,,Wales,Wales,home,True,Scotland,Wales,Scotland,Wales,6,1,5,2027.0,1454.0,2.0,win,British Home Championship,Edinburgh,Scotland,False,49019,0,0,0,0,0,0,False,,,1892_british_home_championship,1892-03-26|Scotland|Wales,,British Home Championship,completed
lead_in_000098,1892-04-02|Scotland|England,1892-04-02,SCO,Scotland,Scotland,ENG,England,England,home,True,Scotland,England,Scotland,England,1,4,-3,2029.0,2012.0,-46.0,loss,British Home Championship,Glasgow,Scotland,False,49012,0,0,0,0,0,0,False,,,1892_british_home_championship,1892-04-02|Scotland|England,,British Home Championship,completed
lead_in_000099,1892-04-02|Scotland|England,1892-04-02,ENG,England,England,SCO,Scotland,Scotland,away,False,Scotland,England,Scotland,England,4,1,3,2012.0,2029.0,46.0,win,British Home Championship,Glasgow,Scotland,False,49012,0,0,0,0,0,0,False,,,1892_british_home_championship,1892-04-02|Scotland|England,,British Home Championship,completed
lead_in_000100,1893-02-25|England|Northern Ireland,1893-02-25,ENG,England,England,,Northern Ireland,Northern Ireland,home,True,England,Northern Ireland,England,Northern Ireland,6,1,5,2058.0,1307.0,1.0,win,British Home Championship,Birmingham,England,False,48683,0,0,0,0,0,0,False,,,1893_british_home_championship,1893-02-25|England|Northern Ireland,,British Home Championship,completed
lead_in_000101,1893-03-13|England|Wales,1893-03-13,ENG,England,England,,Wales,Wales,home,True,England,Wales,England,Wales,6,0,6,2059.0,1452.0,1.0,win,British Home Championship,Stoke-on-Trent,England,False,48667,0,0,0,0,0,0,False,,,1893_british_home_championship,1893-03-13|England|Wales,,British Home Championship,completed
lead_in_000102,1893-03-18|Wales|Scotland,1893-03-18,SCO,Scotland,Scotland,,Wales,Wales,away,False,Wales,Scotland,Wales,Scotland,8,0,8,1983.0,1451.0,7.0,win,British Home Championship,Wrexham,Wales,False,48662,0,0,0,0,0,0,False,,,1893_british_home_championship,1893-03-18|Wales|Scotland,,British Home Championship,completed
lead_in_000103,1893-03-25|Scotland|Northern Ireland,1893-03-25,SCO,Scotland,Scotland,,Northern Ireland,Northern Ireland,home,True,Scotland,Northern Ireland,Scotland,Northern Ireland,6,1,5,1990.0,1306.0,1.0,win,British Home Championship,Glasgow,Scotland,False,48655,0,0,0,0,0,0,False,,,1893_british_home_championship,1893-03-25|Scotland|Northern Ireland,,British Home Championship,completed
lead_in_000104,1893-04-01|England|Scotland,1893-04-01,ENG,England,England,SCO,Scotland,Scotland,home,True,England,Scotland,England,Scotland,5,2,3,2060.0,1991.0,19.0,win,British Home Championship,Richmond,England,False,48648,0,0,0,0,0,0,False,,,1893_british_home_championship,1893-04-01|England|Scotland,,British Home Championship,completed
lead_in_000105,1893-04-01|England|Scotland,1893-04-01,SCO,Scotland,Scotland,ENG,England,England,away,False,England,Scotland,England,Scotland,2,5,-3,1991.0,2060.0,-19.0,loss,British Home Championship,Richmond,England,False,48648,0,0,0,0,0,0,False,,,1893_british_home_championship,1893-04-01|England|Scotland,,British Home Championship,completed
lead_in_000106,1894-03-03|Northern Ireland|England,1894-03-03,ENG,England,England,,Northern Ireland,Northern Ireland,away,False,Northern Ireland,England,Northern Ireland,England,2,2,0,2079.0,1310.0,-19.0,draw,British Home Championship,Belfast,Ireland,False,48312,0,0,0,0,0,0,False,,,1894_british_home_championship,1894-03-03|Northern Ireland|England,,British Home Championship,completed
lead_in_000107,1894-03-12|Wales|England,1894-03-12,ENG,England,England,,Wales,Wales,away,False,Wales,England,Wales,England,5,1,4,2060.0,1439.0,4.0,win,British Home Championship,Wrexham,Wales,False,48303,0,0,0,0,0,0,False,,,1894_british_home_championship,1894-03-12|Wales|England,,British Home Championship,completed
lead_in_000108,1894-03-24|Scotland|Wales,1894-03-24,SCO,Scotland,Scotland,,Wales,Wales,home,True,Scotland,Wales,Scotland,Wales,5,2,3,1972.0,1435.0,2.0,win,British Home Championship,Kilmarnock,Scotland,False,48291,0,0,0,0,0,0,False,,,1894_british_home_championship,1894-03-24|Scotland|Wales,,British Home Championship,completed
lead_in_000109,1894-03-31|Northern Ireland|Scotland,1894-03-31,SCO,Scotland,Scotland,,Northern Ireland,Northern Ireland,away,False,Northern Ireland,Scotland,Northern Ireland,Scotland,2,1,1,1974.0,1329.0,2.0,win,British Home Championship,Belfast,Ireland,False,48284,0,0,0,0,0,0,False,,,1894_british_home_championship,1894-03-31|Northern Ireland|Scotland,,British Home Championship,completed
lead_in_000110,1894-04-07|Scotland|England,1894-04-07,SCO,Scotland,Scotland,ENG,England,England,home,True,Scotland,England,Scotland,England,2,2,0,1976.0,2064.0,-1.0,draw,British Home Championship,Glasgow,Scotland,False,48277,0,0,0,0,0,0,False,,,1894_british_home_championship,1894-04-07|Scotland|England,,British Home Championship,completed
lead_in_000111,1894-04-07|Scotland|England,1894-04-07,ENG,England,England,SCO,Scotland,Scotland,away,False,Scotland,England,Scotland,England,2,2,0,2064.0,1976.0,1.0,draw,British Home Championship,Glasgow,Scotland,False,48277,0,0,0,0,0,0,False,,,1894_british_home_championship,1894-04-07|Scotland|England,,British Home Championship,completed
lead_in_000112,1895-03-09|England|Northern Ireland,1895-03-09,ENG,England,England,,Northern Ireland,Northern Ireland,home,True,England,Northern Ireland,England,Northern Ireland,9,0,9,2065.0,1327.0,1.0,win,British Home Championship,Derby,England,False,47941,0,0,0,0,0,0,False,,,1895_british_home_championship,1895-03-09|England|Northern Ireland,,British Home Championship,completed
lead_in_000113,1895-03-18|England|Wales,1895-03-18,ENG,England,England,,Wales,Wales,home,True,England,Wales,England,Wales,1,1,0,2066.0,1433.0,-19.0,draw,British Home Championship,London,England,False,47932,0,0,0,0,0,0,False,,,1895_british_home_championship,1895-03-18|England|Wales,,British Home Championship,completed
lead_in_000114,1895-03-23|Wales|Scotland,1895-03-23,SCO,Scotland,Scotland,,Wales,Wales,away,False,Wales,Scotland,Wales,Scotland,2,2,0,1975.0,1452.0,-17.0,draw,British Home Championship,Wrexham,Wales,False,47927,0,0,0,0,0,0,False,,,1895_british_home_championship,1895-03-23|Wales|Scotland,,British Home Championship,completed
lead_in_000115,1895-03-30|Scotland|Northern Ireland,1895-03-30,SCO,Scotland,Scotland,,Northern Ireland,Northern Ireland,home,True,Scotland,Northern Ireland,Scotland,Northern Ireland,3,1,2,1958.0,1326.0,1.0,win,British Home Championship,Glasgow,Scotland,False,47920,0,0,0,0,0,0,False,,,1895_british_home_championship,1895-03-30|Scotland|Northern Ireland,,British Home Championship,completed
lead_in_000116,1895-04-06|England|Scotland,1895-04-06,ENG,England,England,SCO,Scotland,Scotland,home,True,England,Scotland,England,Scotland,3,0,3,2047.0,1959.0,18.0,win,British Home Championship,Liverpool,England,False,47913,0,0,0,0,0,0,False,,,1895_british_home_championship,1895-04-06|England|Scotland,,British Home Championship,completed
lead_in_000117,1895-04-06|England|Scotland,1895-04-06,SCO,Scotland,Scotland,ENG,England,England,away,False,England,Scotland,England,Scotland,0,3,-3,1959.0,2047.0,-18.0,loss,British Home Championship,Liverpool,England,False,47913,0,0,0,0,0,0,False,,,1895_british_home_championship,1895-04-06|England|Scotland,,British Home Championship,completed
lead_in_000118,1896-03-07|Northern Ireland|England,1896-03-07,ENG,England,England,,Northern Ireland,Northern Ireland,away,False,Northern Ireland,England,Northern Ireland,England,2,0,2,2065.0,1309.0,1.0,win,British Home Championship,Belfast,Ireland,False,47577,0,0,0,0,0,0,False,,,1896_british_home_championship,1896-03-07|Northern Ireland|England,,British Home Championship,completed
lead_in_000119,1896-03-16|Wales|England,1896-03-16,ENG,England,England,,Wales,Wales,away,False,Wales,England,Wales,England,9,1,8,2066.0,1485.0,6.0,win,British Home Championship,Cardiff,Wales,False,47568,0,0,0,0,0,0,False,,,1896_british_home_championship,1896-03-16|Wales|England,,British Home Championship,completed
lead_in_000120,1896-03-21|Scotland|Wales,1896-03-21,SCO,Scotland,Scotland,,Wales,Wales,home,True,Scotland,Wales,Scotland,Wales,4,0,4,1941.0,1479.0,3.0,win,British Home Championship,Dundee,Scotland,False,47563,0,0,0,0,0,0,False,,,1896_british_home_championship,1896-03-21|Scotland|Wales,,British Home Championship,completed
lead_in_000121,1896-03-28|Northern Ireland|Scotland,1896-03-28,SCO,Scotland,Scotland,,Northern Ireland,Northern Ireland,away,False,Northern Ireland,Scotland,Northern Ireland,Scotland,3,3,0,1944.0,1308.0,-18.0,draw,British Home Championship,Belfast,Ireland,False,47556,0,0,0,0,0,0,False,,,1896_british_home_championship,1896-03-28|Northern Ireland|Scotland,,British Home Championship,completed
lead_in_000122,1896-04-04|Scotland|England,1896-04-04,SCO,Scotland,Scotland,ENG,England,England,home,True,Scotland,England,Scotland,England,2,1,1,1926.0,2072.0,23.0,win,British Home Championship,Glasgow,Scotland,False,47549,0,0,0,0,0,0,False,,,1896_british_home_championship,1896-04-04|Scotland|England,,British Home Championship,completed
lead_in_000123,1896-04-04|Scotland|England,1896-04-04,ENG,England,England,SCO,Scotland,Scotland,away,False,Scotland,England,Scotland,England,1,2,-1,2072.0,1926.0,-23.0,loss,British Home Championship,Glasgow,Scotland,False,47549,0,0,0,0,0,0,False,,,1896_british_home_championship,1896-04-04|Scotland|England,,British Home Championship,completed
lead_in_000124,1897-02-20|England|Northern Ireland,1897-02-20,ENG,England,England,,Northern Ireland,Northern Ireland,home,True,England,Northern Ireland,England,Northern Ireland,6,0,6,2049.0,1326.0,1.0,win,British Home Championship,Nottingham,England,False,47227,0,0,0,0,0,0,False,,,1897_british_home_championship,1897-02-20|England|Northern Ireland,,British Home Championship,completed
lead_in_000125,1897-03-20|Wales|Scotland,1897-03-20,SCO,Scotland,Scotland,,Wales,Wales,away,False,Wales,Scotland,Wales,Scotland,2,2,0,1949.0,1453.0,-16.0,draw,British Home Championship,Wrexham,Wales,False,47199,0,0,0,0,0,0,False,,,1897_british_home_championship,1897-03-20|Wales|Scotland,,British Home Championship,completed
lead_in_000126,1897-03-27|Scotland|Northern Ireland,1897-03-27,SCO,Scotland,Scotland,,Northern Ireland,Northern Ireland,home,True,Scotland,Northern Ireland,Scotland,Northern Ireland,5,1,4,1933.0,1348.0,1.0,win,British Home Championship,Glasgow,Scotland,False,47192,0,0,0,0,0,0,False,,,1897_british_home_championship,1897-03-27|Scotland|Northern Ireland,,British Home Championship,completed
lead_in_000127,1897-03-29|England|Wales,1897-03-29,ENG,England,England,,Wales,Wales,home,True,England,Wales,England,Wales,4,0,4,2050.0,1469.0,1.0,win,British Home Championship,Sheffield,England,False,47190,0,0,0,0,0,0,False,,,1897_british_home_championship,1897-03-29|England|Wales,,British Home Championship,completed
lead_in_000128,1897-04-03|England|Scotland,1897-04-03,ENG,England,England,SCO,Scotland,Scotland,home,True,England,Scotland,England,Scotland,1,2,-1,2051.0,1934.0,-31.0,loss,British Home Championship,London,England,False,47185,0,0,0,0,0,0,False,,,1897_british_home_championship,1897-04-03|England|Scotland,,British Home Championship,completed
lead_in_000129,1897-04-03|England|Scotland,1897-04-03,SCO,Scotland,Scotland,ENG,England,England,away,False,England,Scotland,England,Scotland,2,1,1,1934.0,2051.0,31.0,win,British Home Championship,London,England,False,47185,0,0,0,0,0,0,False,,,1897_british_home_championship,1897-04-03|England|Scotland,,British Home Championship,completed
lead_in_000130,1898-03-05|Northern Ireland|England,1898-03-05,ENG,England,England,,Northern Ireland,Northern Ireland,away,False,Northern Ireland,England,Northern Ireland,England,3,2,1,2020.0,1378.0,2.0,win,British Home Championship,Belfast,Ireland,False,46849,0,0,0,0,0,0,False,,,1898_british_home_championship,1898-03-05|Northern Ireland|England,,British Home Championship,completed
lead_in_000131,1898-03-19|Scotland|Wales,1898-03-19,SCO,Scotland,Scotland,,Wales,Wales,home,True,Scotland,Wales,Scotland,Wales,5,2,3,1965.0,1437.0,2.0,win,British Home Championship,Motherwell,Scotland,False,46835,0,0,0,0,0,0,False,,,1898_british_home_championship,1898-03-19|Scotland|Wales,,British Home Championship,completed
lead_in_000132,1898-03-26|Northern Ireland|Scotland,1898-03-26,SCO,Scotland,Scotland,,Northern Ireland,Northern Ireland,away,False,Northern Ireland,Scotland,Northern Ireland,Scotland,3,0,3,1967.0,1376.0,4.0,win,British Home Championship,Belfast,Ireland,False,46828,0,0,0,0,0,0,False,,,1898_british_home_championship,1898-03-26|Northern Ireland|Scotland,,British Home Championship,completed
lead_in_000133,1898-03-28|Wales|England,1898-03-28,ENG,England,England,,Wales,Wales,away,False,Wales,England,Wales,England,3,0,3,2022.0,1435.0,4.0,win,British Home Championship,Wrexham,Wales,False,46826,0,0,0,0,0,0,False,,,1898_british_home_championship,1898-03-28|Wales|England,,British Home Championship,completed
lead_in_000134,1898-04-02|Scotland|England,1898-04-02,SCO,Scotland,Scotland,ENG,England,England,home,True,Scotland,England,Scotland,England,1,3,-2,1971.0,2026.0,-34.0,loss,British Home Championship,Glasgow,Scotland,False,46821,0,0,0,0,0,0,False,,,1898_british_home_championship,1898-04-02|Scotland|England,,British Home Championship,completed
lead_in_000135,1898-04-02|Scotland|England,1898-04-02,ENG,England,England,SCO,Scotland,Scotland,away,False,Scotland,England,Scotland,England,3,1,2,2026.0,1971.0,34.0,win,British Home Championship,Glasgow,Scotland,False,46821,0,0,0,0,0,0,False,,,1898_british_home_championship,1898-04-02|Scotland|England,,British Home Championship,completed
lead_in_000136,1899-02-18|England|Northern Ireland,1899-02-18,ENG,England,England,,Northern Ireland,Northern Ireland,home,True,England,Northern Ireland,England,Northern Ireland,13,2,11,2060.0,1372.0,1.0,win,British Home Championship,Sunderland,England,False,46499,0,0,0,0,0,0,False,,,1899_british_home_championship,1899-02-18|England|Northern Ireland,,British Home Championship,completed
lead_in_000137,1899-03-18|Wales|Scotland,1899-03-18,SCO,Scotland,Scotland,,Wales,Wales,away,False,Wales,Scotland,Wales,Scotland,6,0,6,1937.0,1413.0,7.0,win,British Home Championship,Wrexham,Wales,False,46471,0,0,0,0,0,0,False,,,1899_british_home_championship,1899-03-18|Wales|Scotland,,British Home Championship,completed
